"","row","column","cor","p","fdr"
"35","Atopobium parvulum","Bacteroides cellulosilyticus",-0.293339169931,0.028,0.0880833333333333
"36","Bacteroides caccae","Bacteroides cellulosilyticus",0.223204973628,0.105,0.226329827197596
"37","Bifidobacterium adolescentis","Bacteroides fragilis",-0.0440096042275,0.763,0.856267162135732
"38","Bifidobacterium angulatum","Bacteroides fragilis",-0.0448253978904,0.762,0.855898208867574
"39","Bifidobacterium breve","Bacteroides fragilis",-0.127183135761,0.378,0.54896583143508
"40","Bifidobacterium catenulatum","Bacteroides fragilis",0.0159777150931,0.913,0.950865595789092
"41","Bifidobacterium longum","Bacteroides fragilis",-0.0223523028253,0.846,0.910503235487199
"42","Bifidobacterium pseudocatenulatum","Bacteroides fragilis",-0.045538678309,0.738,0.8406241191067
"43","Atopobium parvulum","Bacteroides fragilis",0.0458560130729,0.75,0.848565513161786
"44","Bacteroides caccae","Bacteroides fragilis",0.363001940261,0.003,0.0164964063248682
"45","Bacteroides cellulosilyticus","Bacteroides fragilis",0.346806354172,0.008,0.0345923134890731
"46","Bifidobacterium adolescentis","Bacteroides thetaiotaomicron",-0.181964129217,0.185,0.336833254006029
"47","Bifidobacterium angulatum","Bacteroides thetaiotaomicron",-0.235347169616,0.085,0.194586076201875
"48","Bifidobacterium breve","Bacteroides thetaiotaomicron",-0.298893662499,0.024,0.0784460267729992
"49","Bifidobacterium catenulatum","Bacteroides thetaiotaomicron",-0.170427039376,0.209,0.366852860201897
"50","Bifidobacterium longum","Bacteroides thetaiotaomicron",-0.168945829442,0.223,0.383105988023952
"51","Bifidobacterium pseudocatenulatum","Bacteroides thetaiotaomicron",-0.268684423717,0.058,0.148672771945499
"52","Atopobium parvulum","Bacteroides thetaiotaomicron",-0.326184583159,0.011,0.043984668989547
"53","Bacteroides caccae","Bacteroides thetaiotaomicron",0.205158735225,0.118,0.246660837887067
"54","Bacteroides cellulosilyticus","Bacteroides thetaiotaomicron",0.48190355956,0,0
"55","Bacteroides fragilis","Bacteroides thetaiotaomicron",0.523101166763,0,0
"56","Bifidobacterium adolescentis","Butyricimonas faecalis",0.014736969684,0.908,0.947981077147016
"57","Bifidobacterium angulatum","Butyricimonas faecalis",0.0827036798677,0.586,0.730098360655738
"58","Bifidobacterium breve","Butyricimonas faecalis",-0.0797887184182,0.54,0.691633928571429
"59","Bifidobacterium catenulatum","Butyricimonas faecalis",0.022708587909,0.869,0.923649532277484
"60","Bifidobacterium longum","Butyricimonas faecalis",0.102415767772,0.452,0.61524753884474
"61","Bifidobacterium pseudocatenulatum","Butyricimonas faecalis",-0.111540137214,0.392,0.561201596806387
"62","Atopobium parvulum","Butyricimonas faecalis",-0.19668456459,0.169,0.317213608112529
"63","Bacteroides caccae","Butyricimonas faecalis",0.254587836853,0.06,0.152369993361363
"64","Bacteroides cellulosilyticus","Butyricimonas faecalis",0.464668212812,0,0
"65","Bacteroides fragilis","Butyricimonas faecalis",0.402925005242,0.002,0.01208
"66","Bacteroides thetaiotaomicron","Butyricimonas faecalis",0.701695250378,0,0
"67","Bifidobacterium adolescentis","Odoribacter splanchnicus",0.0021934476093,0.992,0.994426275331936
"68","Bifidobacterium angulatum","Odoribacter splanchnicus",-0.0627044797196,0.626,0.762630148619957
"69","Bifidobacterium breve","Odoribacter splanchnicus",-0.304401590704,0.035,0.103360782295419
"70","Bifidobacterium catenulatum","Odoribacter splanchnicus",-0.163088927339,0.235,0.397356711359953
"71","Bifidobacterium longum","Odoribacter splanchnicus",-0.0809992124449,0.554,0.703208052206614
"72","Bifidobacterium pseudocatenulatum","Odoribacter splanchnicus",-0.23162462464,0.078,0.18339028887523
"73","Atopobium parvulum","Odoribacter splanchnicus",-0.263423347091,0.05,0.133441860465116
"74","Bacteroides caccae","Odoribacter splanchnicus",0.339073487274,0.007,0.0313796875
"75","Bacteroides cellulosilyticus","Odoribacter splanchnicus",0.450363930344,0,0
"76","Bacteroides fragilis","Odoribacter splanchnicus",0.41887870514,0,0
"77","Bacteroides thetaiotaomicron","Odoribacter splanchnicus",0.570233447529,0,0
"78","Butyricimonas faecalis","Odoribacter splanchnicus",0.593992480516,0,0
"79","Bifidobacterium adolescentis","Porphyromonas asaccharolytica",0.0515209973426,0.711,0.822440882975507
"80","Bifidobacterium angulatum","Porphyromonas asaccharolytica",0.0672571839467,0.647,0.776914512922465
"81","Bifidobacterium breve","Porphyromonas asaccharolytica",-0.209706173275,0.151,0.293062066632843
"82","Bifidobacterium catenulatum","Porphyromonas asaccharolytica",-0.0337561707488,0.785,0.870149715058437
"83","Bifidobacterium longum","Porphyromonas asaccharolytica",-0.0691272545036,0.579,0.724049689440994
"84","Bifidobacterium pseudocatenulatum","Porphyromonas asaccharolytica",-0.0664861086571,0.65,0.779212368118667
"85","Atopobium parvulum","Porphyromonas asaccharolytica",0.262316710045,0.06,0.152369993361363
"86","Bacteroides caccae","Porphyromonas asaccharolytica",0.303453665462,0.024,0.0784460267729992
"87","Bacteroides cellulosilyticus","Porphyromonas asaccharolytica",0.0864783291471,0.539,0.690584347437758
"88","Bacteroides fragilis","Porphyromonas asaccharolytica",0.306118166269,0.026,0.0833219771013683
"89","Bacteroides thetaiotaomicron","Porphyromonas asaccharolytica",0.141689206692,0.316,0.486179916878938
"90","Butyricimonas faecalis","Porphyromonas asaccharolytica",0.326104395484,0.018,0.0631706422018349
"91","Odoribacter splanchnicus","Porphyromonas asaccharolytica",0.302742350741,0.027,0.0857128630705394
"92","Bifidobacterium adolescentis","Porphyromonas crevioricanis",0.0166407572653,0.918,0.953390769230769
"93","Bifidobacterium angulatum","Porphyromonas crevioricanis",-0.0548854523264,0.712,0.823265692695214
"94","Bifidobacterium breve","Porphyromonas crevioricanis",-0.139975039787,0.339,0.509743710691824
"95","Bifidobacterium catenulatum","Porphyromonas crevioricanis",-0.115119657441,0.4,0.568329825430234
"96","Bifidobacterium longum","Porphyromonas crevioricanis",-0.0240387661103,0.859,0.918122753096768
"97","Bifidobacterium pseudocatenulatum","Porphyromonas crevioricanis",-0.147559447211,0.281,0.449443344947735
"98","Atopobium parvulum","Porphyromonas crevioricanis",-0.111261422335,0.449,0.612617286886221
"99","Bacteroides caccae","Porphyromonas crevioricanis",0.430902444169,0.001,0.0067905325443787
"100","Bacteroides cellulosilyticus","Porphyromonas crevioricanis",0.361197172806,0.004,0.0205663082437276
"101","Bacteroides fragilis","Porphyromonas crevioricanis",0.324591174484,0.017,0.0608521522145976
"102","Bacteroides thetaiotaomicron","Porphyromonas crevioricanis",0.449618873507,0,0
"103","Butyricimonas faecalis","Porphyromonas crevioricanis",0.611870591547,0,0
"104","Odoribacter splanchnicus","Porphyromonas crevioricanis",0.401379501409,0.004,0.0205663082437276
"105","Porphyromonas asaccharolytica","Porphyromonas crevioricanis",0.54777097609,0,0
"106","Bifidobacterium adolescentis","Porphyromonas gingivalis",-0.00770908066639,0.957,0.973974104292302
"107","Bifidobacterium angulatum","Porphyromonas gingivalis",-0.0563094392517,0.682,0.802813827059186
"108","Bifidobacterium breve","Porphyromonas gingivalis",-0.173744890891,0.221,0.380695887120985
"109","Bifidobacterium catenulatum","Porphyromonas gingivalis",-0.0621200393816,0.649,0.778338802382694
"110","Bifidobacterium longum","Porphyromonas gingivalis",-0.0275129813942,0.85,0.912924660739354
"111","Bifidobacterium pseudocatenulatum","Porphyromonas gingivalis",-0.164987057122,0.247,0.411165071076298
"112","Atopobium parvulum","Porphyromonas gingivalis",-0.102997275214,0.449,0.612617286886221
"113","Bacteroides caccae","Porphyromonas gingivalis",0.413831939593,0.003,0.0164964063248682
"114","Bacteroides cellulosilyticus","Porphyromonas gingivalis",0.474770729693,0.001,0.0067905325443787
"115","Bacteroides fragilis","Porphyromonas gingivalis",0.437083418117,0.003,0.0164964063248682
"116","Bacteroides thetaiotaomicron","Porphyromonas gingivalis",0.539043306984,0,0
"117","Butyricimonas faecalis","Porphyromonas gingivalis",0.730810611071,0,0
"118","Odoribacter splanchnicus","Porphyromonas gingivalis",0.572149783427,0,0
"119","Porphyromonas asaccharolytica","Porphyromonas gingivalis",0.58674840482,0,0
"120","Porphyromonas crevioricanis","Porphyromonas gingivalis",0.837411967455,0,0
"121","Bifidobacterium adolescentis","Prevotella intermedia",-0.0135337869307,0.922,0.956160491595879
"122","Bifidobacterium angulatum","Prevotella intermedia",-0.128188565947,0.334,0.504871443624868
"123","Bifidobacterium breve","Prevotella intermedia",-0.301052403415,0.027,0.0857128630705394
"124","Bifidobacterium catenulatum","Prevotella intermedia",-0.1791190437,0.18,0.330985419003365
"125","Bifidobacterium longum","Prevotella intermedia",-0.0842701647613,0.544,0.694973171546254
"126","Bifidobacterium pseudocatenulatum","Prevotella intermedia",-0.199440472249,0.15,0.291565040650407
"127","Atopobium parvulum","Prevotella intermedia",0.0623514209702,0.662,0.788082157676349
"128","Bacteroides caccae","Prevotella intermedia",0.206390542833,0.144,0.283163810829335
"129","Bacteroides cellulosilyticus","Prevotella intermedia",0.24559553487,0.084,0.193067093931504
"130","Bacteroides fragilis","Prevotella intermedia",0.258251118016,0.058,0.148672771945499
"131","Bacteroides thetaiotaomicron","Prevotella intermedia",0.310941644515,0.027,0.0857128630705394
"132","Butyricimonas faecalis","Prevotella intermedia",0.39223733342,0.009,0.0379162995594714
"133","Odoribacter splanchnicus","Prevotella intermedia",0.35477315758,0.012,0.0468408163265306
"134","Porphyromonas asaccharolytica","Prevotella intermedia",0.547740301228,0,0
"135","Porphyromonas crevioricanis","Prevotella intermedia",0.662565528029,0,0
"136","Porphyromonas gingivalis","Prevotella intermedia",0.719433253377,0,0
"137","Bifidobacterium adolescentis","Prevotella scopos",-0.0285099039124,0.817,0.891159775686722
"138","Bifidobacterium angulatum","Prevotella scopos",-0.103038094904,0.447,0.611415017878427
"139","Bifidobacterium breve","Prevotella scopos",-0.302908030694,0.02,0.0682080237741456
"140","Bifidobacterium catenulatum","Prevotella scopos",-0.194827026125,0.164,0.310879418566237
"141","Bifidobacterium longum","Prevotella scopos",-0.217865315482,0.108,0.23131914893617
"142","Bifidobacterium pseudocatenulatum","Prevotella scopos",-0.281075165885,0.042,0.117016751638747
"143","Atopobium parvulum","Prevotella scopos",0.0780474359136,0.582,0.726771708378672
"144","Bacteroides caccae","Prevotella scopos",0.00950914000071,0.942,0.967026746578406
"145","Bacteroides cellulosilyticus","Prevotella scopos",0.0364014964801,0.782,0.868166005610912
"146","Bacteroides fragilis","Prevotella scopos",0.190286843408,0.174,0.323477077595982
"147","Bacteroides thetaiotaomicron","Prevotella scopos",0.355549139637,0.007,0.0313796875
"148","Butyricimonas faecalis","Prevotella scopos",0.370615876419,0.004,0.0205663082437276
"149","Odoribacter splanchnicus","Prevotella scopos",0.278794219174,0.042,0.117016751638747
"150","Porphyromonas asaccharolytica","Prevotella scopos",0.442580164283,0.001,0.0067905325443787
"151","Porphyromonas crevioricanis","Prevotella scopos",0.613097435455,0,0
"152","Porphyromonas gingivalis","Prevotella scopos",0.569288901249,0,0
"153","Prevotella intermedia","Prevotella scopos",0.702820089744,0,0
"154","Bifidobacterium adolescentis","Alistipes dispar",0.0444946292311,0.76,0.854823091247672
"155","Bifidobacterium angulatum","Alistipes dispar",0.190852409316,0.187,0.339451439417906
"156","Bifidobacterium breve","Alistipes dispar",0.138521638539,0.32,0.490100093420526
"157","Bifidobacterium catenulatum","Alistipes dispar",0.0102000574671,0.943,0.967274579907043
"158","Bifidobacterium longum","Alistipes dispar",0.267003645907,0.055,0.142865550022635
"159","Bifidobacterium pseudocatenulatum","Alistipes dispar",0.016166716372,0.892,0.937245193188061
"160","Atopobium parvulum","Alistipes dispar",-0.00549867945431,0.972,0.983136964569011
"161","Bacteroides caccae","Alistipes dispar",0.328624758018,0.015,0.0556907149789712
"162","Bacteroides cellulosilyticus","Alistipes dispar",0.292924858854,0.038,0.109432371392723
"163","Bacteroides fragilis","Alistipes dispar",0.299593988818,0.03,0.0923250201126307
"164","Bacteroides thetaiotaomicron","Alistipes dispar",0.164635040334,0.22,0.379428914938383
"165","Butyricimonas faecalis","Alistipes dispar",0.431618132661,0.003,0.0164964063248682
"166","Odoribacter splanchnicus","Alistipes dispar",0.451025606292,0,0
"167","Porphyromonas asaccharolytica","Alistipes dispar",0.151030262627,0.268,0.434647823629169
"168","Porphyromonas crevioricanis","Alistipes dispar",0.176808995754,0.196,0.35167229518449
"169","Porphyromonas gingivalis","Alistipes dispar",0.364793757863,0.013,0.0498123539232053
"170","Prevotella intermedia","Alistipes dispar",-0.00757989949174,0.956,0.973387986868956
"171","Prevotella scopos","Alistipes dispar",-0.142190873288,0.293,0.462385588558856
"172","Bifidobacterium adolescentis","Alistipes finegoldii",-0.069288586806,0.621,0.75822917331631
"173","Bifidobacterium angulatum","Alistipes finegoldii",0.0336971416754,0.82,0.89324347413384
"174","Bifidobacterium breve","Alistipes finegoldii",0.00962035340831,0.944,0.9675220148254
"175","Bifidobacterium catenulatum","Alistipes finegoldii",0.00967025561517,0.937,0.96448219571262
"176","Bifidobacterium longum","Alistipes finegoldii",0.159472499129,0.243,0.406689222692139
"177","Bifidobacterium pseudocatenulatum","Alistipes finegoldii",-0.0437627050698,0.759,0.854368219715547
"178","Atopobium parvulum","Alistipes finegoldii",0.0649352992917,0.628,0.76401229725432
"179","Bacteroides caccae","Alistipes finegoldii",0.330994840081,0.005,0.0244795221843003
"180","Bacteroides cellulosilyticus","Alistipes finegoldii",0.31966937556,0.014,0.0527805519053876
"181","Bacteroides fragilis","Alistipes finegoldii",0.456489035111,0.001,0.0067905325443787
"182","Bacteroides thetaiotaomicron","Alistipes finegoldii",0.247917300202,0.084,0.193067093931504
"183","Butyricimonas faecalis","Alistipes finegoldii",0.528612645687,0,0
"184","Odoribacter splanchnicus","Alistipes finegoldii",0.397891260136,0.002,0.01208
"185","Porphyromonas asaccharolytica","Alistipes finegoldii",0.299372272595,0.03,0.0923250201126307
"186","Porphyromonas crevioricanis","Alistipes finegoldii",0.232768025797,0.086,0.19617094017094
"187","Porphyromonas gingivalis","Alistipes finegoldii",0.4188922882,0.001,0.0067905325443787
"188","Prevotella intermedia","Alistipes finegoldii",0.100810286553,0.481,0.639994898550725
"189","Prevotella scopos","Alistipes finegoldii",-0.0679983604314,0.63,0.764742965940343
"190","Alistipes dispar","Alistipes finegoldii",0.664365818021,0,0
"191","Bifidobacterium adolescentis","Alistipes megaguti",0.21434588986,0.106,0.227971514242879
"192","Bifidobacterium angulatum","Alistipes megaguti",0.310312544508,0.019,0.0657353029846247
"193","Bifidobacterium breve","Alistipes megaguti",0.12328447398,0.387,0.557241154328733
"194","Bifidobacterium catenulatum","Alistipes megaguti",0.139246810153,0.306,0.474740570501555
"195","Bifidobacterium longum","Alistipes megaguti",0.2515362602,0.076,0.180201652892562
"196","Bifidobacterium pseudocatenulatum","Alistipes megaguti",0.090798176014,0.507,0.663284541723666
"197","Atopobium parvulum","Alistipes megaguti",0.0262717006071,0.863,0.920255342873072
"198","Bacteroides caccae","Alistipes megaguti",0.132578806924,0.323,0.493115338565917
"199","Bacteroides cellulosilyticus","Alistipes megaguti",0.282390561811,0.033,0.0986989835809226
"200","Bacteroides fragilis","Alistipes megaguti",0.339452166646,0.013,0.0498123539232053
"201","Bacteroides thetaiotaomicron","Alistipes megaguti",0.247643709601,0.078,0.18339028887523
"202","Butyricimonas faecalis","Alistipes megaguti",0.541140920728,0,0
"203","Odoribacter splanchnicus","Alistipes megaguti",0.540349135315,0,0
"204","Porphyromonas asaccharolytica","Alistipes megaguti",0.332959933972,0.011,0.043984668989547
"205","Porphyromonas crevioricanis","Alistipes megaguti",0.42402077117,0.002,0.01208
"206","Porphyromonas gingivalis","Alistipes megaguti",0.563290426426,0,0
"207","Prevotella intermedia","Alistipes megaguti",0.264840963531,0.058,0.148672771945499
"208","Prevotella scopos","Alistipes megaguti",0.332417500308,0.022,0.0733930232558139
"209","Alistipes dispar","Alistipes megaguti",0.627477401638,0,0
"210","Alistipes finegoldii","Alistipes megaguti",0.466520112004,0.001,0.0067905325443787
"211","Bifidobacterium adolescentis","Alistipes onderdonkii",0.181451611747,0.206,0.363365508761144
"212","Bifidobacterium angulatum","Alistipes onderdonkii",0.327055326636,0.012,0.0468408163265306
"213","Bifidobacterium breve","Alistipes onderdonkii",0.242197569936,0.082,0.189915640766902
"214","Bifidobacterium catenulatum","Alistipes onderdonkii",0.256962351818,0.043,0.11910885831523
"215","Bifidobacterium longum","Alistipes onderdonkii",0.288409358047,0.042,0.117016751638747
"216","Bifidobacterium pseudocatenulatum","Alistipes onderdonkii",0.115224382664,0.408,0.575634128350135
"217","Atopobium parvulum","Alistipes onderdonkii",0.00942295769011,0.955,0.972887705281846
"218","Bacteroides caccae","Alistipes onderdonkii",0.232112524284,0.089,0.201055905511811
"219","Bacteroides cellulosilyticus","Alistipes onderdonkii",0.287575192304,0.033,0.0986989835809226
"220","Bacteroides fragilis","Alistipes onderdonkii",0.223099834327,0.103,0.223108342770857
"221","Bacteroides thetaiotaomicron","Alistipes onderdonkii",0.00924592055147,0.942,0.967026746578406
"222","Butyricimonas faecalis","Alistipes onderdonkii",0.361222182779,0.008,0.0345923134890731
"223","Odoribacter splanchnicus","Alistipes onderdonkii",0.316610495971,0.014,0.0527805519053876
"224","Porphyromonas asaccharolytica","Alistipes onderdonkii",0.14779261273,0.288,0.457008849557522
"225","Porphyromonas crevioricanis","Alistipes onderdonkii",0.0988886676965,0.459,0.621165566037736
"226","Porphyromonas gingivalis","Alistipes onderdonkii",0.27957507456,0.047,0.127030617051342
"227","Prevotella intermedia","Alistipes onderdonkii",-0.0158974059026,0.914,0.951130214000726
"228","Prevotella scopos","Alistipes onderdonkii",-0.17401970016,0.219,0.378272727272727
"229","Alistipes dispar","Alistipes onderdonkii",0.674640216201,0,0
"230","Alistipes finegoldii","Alistipes onderdonkii",0.651929174473,0,0
"231","Alistipes megaguti","Alistipes onderdonkii",0.468722652136,0.001,0.0067905325443787
"232","Bifidobacterium adolescentis","Alistipes shahii",0.0762984806186,0.56,0.707459269044474
"233","Bifidobacterium angulatum","Alistipes shahii",0.232921031608,0.066,0.162675257731959
"234","Bifidobacterium breve","Alistipes shahii",0.019303965205,0.899,0.941926778051675
"235","Bifidobacterium catenulatum","Alistipes shahii",0.148699382211,0.28,0.448343797962885
"236","Bifidobacterium longum","Alistipes shahii",0.148914606234,0.295,0.464137647381409
"237","Bifidobacterium pseudocatenulatum","Alistipes shahii",-0.0429662008886,0.741,0.84245254606697
"238","Atopobium parvulum","Alistipes shahii",-0.101761380277,0.455,0.617938461538462
"239","Bacteroides caccae","Alistipes shahii",0.298468000805,0.029,0.0903622047244095
"240","Bacteroides cellulosilyticus","Alistipes shahii",0.324761223588,0.014,0.0527805519053876
"241","Bacteroides fragilis","Alistipes shahii",0.387922672773,0.01,0.0410884353741497
"242","Bacteroides thetaiotaomicron","Alistipes shahii",0.305900897427,0.017,0.0608521522145976
"243","Butyricimonas faecalis","Alistipes shahii",0.570465832468,0,0
"244","Odoribacter splanchnicus","Alistipes shahii",0.554541194989,0,0
"245","Porphyromonas asaccharolytica","Alistipes shahii",0.318300910901,0.023,0.0759562589928058
"246","Porphyromonas crevioricanis","Alistipes shahii",0.250461368931,0.063,0.157548049684027
"247","Porphyromonas gingivalis","Alistipes shahii",0.497238955165,0,0
"248","Prevotella intermedia","Alistipes shahii",0.20096479988,0.143,0.281873582961182
"249","Prevotella scopos","Alistipes shahii",0.0640447438906,0.624,0.761082367945584
"250","Alistipes dispar","Alistipes shahii",0.758650813057,0,0
"251","Alistipes finegoldii","Alistipes shahii",0.681437770097,0,0
"252","Alistipes megaguti","Alistipes shahii",0.540115715047,0,0
"253","Alistipes onderdonkii","Alistipes shahii",0.729746449933,0,0
"254","Bifidobacterium adolescentis","Parabacteroides distasonis",-0.0375311381404,0.791,0.874182973805855
"255","Bifidobacterium angulatum","Parabacteroides distasonis",-0.0552837317781,0.691,0.809175102040816
"256","Bifidobacterium breve","Parabacteroides distasonis",-0.196566756628,0.145,0.284642490591858
"257","Bifidobacterium catenulatum","Parabacteroides distasonis",0.038900458462,0.799,0.879973512476008
"258","Bifidobacterium longum","Parabacteroides distasonis",0.0191625596517,0.875,0.927878395860285
"259","Bifidobacterium pseudocatenulatum","Parabacteroides distasonis",-0.108638999891,0.437,0.602331491712707
"260","Atopobium parvulum","Parabacteroides distasonis",-0.169368396977,0.238,0.401070190895742
"261","Bacteroides caccae","Parabacteroides distasonis",0.33709052301,0.01,0.0410884353741497
"262","Bacteroides cellulosilyticus","Parabacteroides distasonis",0.466984233815,0,0
"263","Bacteroides fragilis","Parabacteroides distasonis",0.623088677407,0,0
"264","Bacteroides thetaiotaomicron","Parabacteroides distasonis",0.725014142818,0,0
"265","Butyricimonas faecalis","Parabacteroides distasonis",0.701207526102,0,0
"266","Odoribacter splanchnicus","Parabacteroides distasonis",0.557206961941,0,0
"267","Porphyromonas asaccharolytica","Parabacteroides distasonis",0.275295879992,0.042,0.117016751638747
"268","Porphyromonas crevioricanis","Parabacteroides distasonis",0.463465293933,0.001,0.0067905325443787
"269","Porphyromonas gingivalis","Parabacteroides distasonis",0.637195153588,0,0
"270","Prevotella intermedia","Parabacteroides distasonis",0.325933335748,0.016,0.0583649078194533
"271","Prevotella scopos","Parabacteroides distasonis",0.252398239385,0.061,0.154091129209773
"272","Alistipes dispar","Parabacteroides distasonis",0.510082800584,0,0
"273","Alistipes finegoldii","Parabacteroides distasonis",0.563221865588,0,0
"274","Alistipes megaguti","Parabacteroides distasonis",0.465736450611,0.001,0.0067905325443787
"275","Alistipes onderdonkii","Parabacteroides distasonis",0.371249568851,0.007,0.0313796875
"276","Alistipes shahii","Parabacteroides distasonis",0.542753726236,0,0
"277","Bifidobacterium adolescentis","Parabacteroides sp. CT06",-0.089128207173,0.511,0.666541941350307
"278","Bifidobacterium angulatum","Parabacteroides sp. CT06",-0.0787746160993,0.564,0.710947275922671
"279","Bifidobacterium breve","Parabacteroides sp. CT06",-0.20064131881,0.144,0.283163810829335
"280","Bifidobacterium catenulatum","Parabacteroides sp. CT06",0.013138341483,0.912,0.950600544959128
"281","Bifidobacterium longum","Parabacteroides sp. CT06",-0.0528250060653,0.698,0.813718813490451
"282","Bifidobacterium pseudocatenulatum","Parabacteroides sp. CT06",-0.100154815592,0.442,0.60718123054824
"283","Atopobium parvulum","Parabacteroides sp. CT06",-0.349823454218,0.011,0.043984668989547
"284","Bacteroides caccae","Parabacteroides sp. CT06",0.325168645131,0.018,0.0631706422018349
"285","Bacteroides cellulosilyticus","Parabacteroides sp. CT06",0.511226322802,0,0
"286","Bacteroides fragilis","Parabacteroides sp. CT06",0.493548209728,0,0
"287","Bacteroides thetaiotaomicron","Parabacteroides sp. CT06",0.741991604943,0,0
"288","Butyricimonas faecalis","Parabacteroides sp. CT06",0.669368971708,0,0
"289","Odoribacter splanchnicus","Parabacteroides sp. CT06",0.51896732682,0.001,0.0067905325443787
"290","Porphyromonas asaccharolytica","Parabacteroides sp. CT06",0.0857241087513,0.507,0.663284541723666
"291","Porphyromonas crevioricanis","Parabacteroides sp. CT06",0.400746660753,0.003,0.0164964063248682
"292","Porphyromonas gingivalis","Parabacteroides sp. CT06",0.592802185901,0,0
"293","Prevotella intermedia","Parabacteroides sp. CT06",0.255335857069,0.057,0.14669925992375
"294","Prevotella scopos","Parabacteroides sp. CT06",0.230153408142,0.102,0.221821489482661
"295","Alistipes dispar","Parabacteroides sp. CT06",0.433773459649,0.001,0.0067905325443787
"296","Alistipes finegoldii","Parabacteroides sp. CT06",0.387033450334,0.007,0.0313796875
"297","Alistipes megaguti","Parabacteroides sp. CT06",0.364406696922,0.006,0.0280815660685155
"298","Alistipes onderdonkii","Parabacteroides sp. CT06",0.257334811951,0.049,0.131138992537313
"299","Alistipes shahii","Parabacteroides sp. CT06",0.472863162524,0,0
"300","Parabacteroides distasonis","Parabacteroides sp. CT06",0.885029714594,0,0
"301","Bifidobacterium adolescentis","Gemella morbillorum",-0.0569622430193,0.696,0.812708180708181
"302","Bifidobacterium angulatum","Gemella morbillorum",-0.293843662822,0.027,0.0857128630705394
"303","Bifidobacterium breve","Gemella morbillorum",-0.305527645053,0.025,0.0807941424950718
"304","Bifidobacterium catenulatum","Gemella morbillorum",-0.328352886105,0.015,0.0556907149789712
"305","Bifidobacterium longum","Gemella morbillorum",-0.239233411979,0.065,0.160971083297367
"306","Bifidobacterium pseudocatenulatum","Gemella morbillorum",-0.274112419779,0.052,0.136995408631772
"307","Atopobium parvulum","Gemella morbillorum",0.148494151116,0.266,0.432626984126984
"308","Bacteroides caccae","Gemella morbillorum",0.129039072553,0.341,0.51194610151753
